Países;Niveles de educación;Sexo;Periodo;Total
Francia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2017;10,7
Francia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2016;10,9
Francia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2015;11,1
Francia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2014;11
Francia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2013;10,5
Francia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2012;10
Francia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2011;9,6
Francia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2010;9,3
Francia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2009;9,3
Francia;Secundaria 2ª etapa (nivel 3-4);Hombres;2023;7,7
Francia;Secundaria 2ª etapa (nivel 3-4);Hombres;2022;7,9
Francia;Secundaria 2ª etapa (nivel 3-4);Hombres;2021;8
Francia;Secundaria 2ª etapa (nivel 3-4);Hombres;2020;8,5
Francia;Secundaria 2ª etapa (nivel 3-4);Hombres;2019;8,6
Francia;Secundaria 2ª etapa (nivel 3-4);Hombres;2018;9
Francia;Secundaria 2ª etapa (nivel 3-4);Hombres;2017;9,6
Francia;Secundaria 2ª etapa (nivel 3-4);Hombres;2016;10,4
Francia;Secundaria 2ª etapa (nivel 3-4);Hombres;2015;10,6
Francia;Secundaria 2ª etapa (nivel 3-4);Hombres;2014;10,3
Francia;Secundaria 2ª etapa (nivel 3-4);Hombres;2013;9,8
Francia;Secundaria 2ª etapa (nivel 3-4);Hombres;2012;8,9
Francia;Secundaria 2ª etapa (nivel 3-4);Hombres;2011;7,7
Francia;Secundaria 2ª etapa (nivel 3-4);Hombres;2010;7,6
Francia;Secundaria 2ª etapa (nivel 3-4);Hombres;2009;7,7
Francia;Educación superior (nivel 5-8);Mujeres;2023;4,9
Francia;Educación superior (nivel 5-8);Mujeres;2022;4,7
Francia;Educación superior (nivel 5-8);Mujeres;2021;5,2
Francia;Educación superior (nivel 5-8);Mujeres;2020;5,2
Francia;Educación superior (nivel 5-8);Mujeres;2019;4,9
Francia;Educación superior (nivel 5-8);Mujeres;2018;5,4
Francia;Educación superior (nivel 5-8);Mujeres;2017;5,4
Francia;Educación superior (nivel 5-8);Mujeres;2016;5,9
Francia;Educación superior (nivel 5-8);Mujeres;2015;6,1
Francia;Educación superior (nivel 5-8);Mujeres;2014;6,3
Francia;Educación superior (nivel 5-8);Mujeres;2013;5,9
Francia;Educación superior (nivel 5-8);Mujeres;2012;5,4
Francia;Educación superior (nivel 5-8);Mujeres;2011;5,3
Francia;Educación superior (nivel 5-8);Mujeres;2010;5,3
Francia;Educación superior (nivel 5-8);Mujeres;2009;5,3
Francia;Educación superior (nivel 5-8);Hombres;2023;5,1
Francia;Educación superior (nivel 5-8);Hombres;2022;4,8
Francia;Educación superior (nivel 5-8);Hombres;2021;5,5
Francia;Educación superior (nivel 5-8);Hombres;2020;5,3
Francia;Educación superior (nivel 5-8);Hombres;2019;5,3
Francia;Educación superior (nivel 5-8);Hombres;2018;5,4
Francia;Educación superior (nivel 5-8);Hombres;2017;5
Francia;Educación superior (nivel 5-8);Hombres;2016;5,5
Francia;Educación superior (nivel 5-8);Hombres;2015;6,6
Francia;Educación superior (nivel 5-8);Hombres;2014;6,4
Francia;Educación superior (nivel 5-8);Hombres;2013;6,1
Francia;Educación superior (nivel 5-8);Hombres;2012;5,4
Francia;Educación superior (nivel 5-8);Hombres;2011;5
Francia;Educación superior (nivel 5-8);Hombres;2010;5,2
Francia;Educación superior (nivel 5-8);Hombres;2009;5,3
Croacia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2023;12,5
Croacia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2022;14
Croacia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2021;12,1
Croacia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2020;10,4
Croacia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2019;7,5
Croacia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2018;11,4
Croacia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2017;20,3
Croacia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2016;17,9
Croacia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2015;21,7
Croacia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2014;26,5
Croacia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2013;19,9
Croacia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2012;17,4
Croacia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2011;15,5
Croacia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2010;10,8
Croacia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2009;9
Croacia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2023;11,7
Croacia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2022;10,1
Croacia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2021;9,5
Croacia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2020;10
Croacia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2019;10,8
Croacia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2018;11,8
Croacia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2017;19,5
Croacia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2016;17
Croacia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2015;21,4
Croacia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2014;24,9
Croacia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2013;22,8
Croacia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2012;19,7
Croacia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2011;19,3
Croacia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2010;15,1
Croacia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2009;10,8
Croacia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2023;7,6
Croacia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2022;8,8
Croacia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2021;9,4
Croacia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2020;8,4
Croacia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2019;7,9
Croacia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2018;10,8
Croacia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2017;13,4
Croacia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2016;15,9
Croacia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2015;20,1
Croacia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2014;20,6
Croacia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2013;18,4
Croacia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2012;17,9
Croacia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2011;14,9
Croacia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2010;14,4
Croacia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2009;12,8
Croacia;Secundaria 2ª etapa (nivel 3-4);Hombres;2023;6,2
Croacia;Secundaria 2ª etapa (nivel 3-4);Hombres;2022;6,1
Croacia;Secundaria 2ª etapa (nivel 3-4);Hombres;2021;7,8
Croacia;Secundaria 2ª etapa (nivel 3-4);Hombres;2020;8,1
Croacia;Secundaria 2ª etapa (nivel 3-4);Hombres;2019;6,2
Croacia;Secundaria 2ª etapa (nivel 3-4);Hombres;2018;7,9
Croacia;Secundaria 2ª etapa (nivel 3-4);Hombres;2017;10,5
Croacia;Secundaria 2ª etapa (nivel 3-4);Hombres;2016;13,7
Croacia;Secundaria 2ª etapa (nivel 3-4);Hombres;2015;16,6
Croacia;Secundaria 2ª etapa (nivel 3-4);Hombres;2014;17,3
Croacia;Secundaria 2ª etapa (nivel 3-4);Hombres;2013;18,8
Croacia;Secundaria 2ª etapa (nivel 3-4);Hombres;2012;16,8
Croacia;Secundaria 2ª etapa (nivel 3-4);Hombres;2011;13,7
Croacia;Secundaria 2ª etapa (nivel 3-4);Hombres;2010;11
Croacia;Secundaria 2ª etapa (nivel 3-4);Hombres;2009;7,9
Croacia;Educación superior (nivel 5-8);Mujeres;2023;4,3
Croacia;Educación superior (nivel 5-8);Mujeres;2022;5,4
Croacia;Educación superior (nivel 5-8);Mujeres;2021;5
Croacia;Educación superior (nivel 5-8);Mujeres;2020;5,7
Croacia;Educación superior (nivel 5-8);Mujeres;2019;5,9
Croacia;Educación superior (nivel 5-8);Mujeres;2018;6,5
Croacia;Educación superior (nivel 5-8);Mujeres;2017;7
Croacia;Educación superior (nivel 5-8);Mujeres;2016;8,6
Croacia;Educación superior (nivel 5-8);Mujeres;2015;9,3
Croacia;Educación superior (nivel 5-8);Mujeres;2014;10,2
Croacia;Educación superior (nivel 5-8);Mujeres;2013;11,9
Croacia;Educación superior (nivel 5-8);Mujeres;2012;11,3
Croacia;Educación superior (nivel 5-8);Mujeres;2011;9,6
Croacia;Educación superior (nivel 5-8);Mujeres;2010;8,8
Croacia;Educación superior (nivel 5-8);Mujeres;2009;7
Croacia;Educación superior (nivel 5-8);Hombres;2023;2,6
Croacia;Educación superior (nivel 5-8);Hombres;2022;5,2
Croacia;Educación superior (nivel 5-8);Hombres;2021;4,7
Croacia;Educación superior (nivel 5-8);Hombres;2020;4,9
Croacia;Educación superior (nivel 5-8);Hombres;2019;4,4
Croacia;Educación superior (nivel 5-8);Hombres;2018;5,4
Croacia;Educación superior (nivel 5-8);Hombres;2017;7,3
Croacia;Educación superior (nivel 5-8);Hombres;2016;6,8
Croacia;Educación superior (nivel 5-8);Hombres;2015;9,2
Croacia;Educación superior (nivel 5-8);Hombres;2014;8,9
Croacia;Educación superior (nivel 5-8);Hombres;2013;10,5
Croacia;Educación superior (nivel 5-8);Hombres;2012;9,9
Croacia;Educación superior (nivel 5-8);Hombres;2011;8,7
Croacia;Educación superior (nivel 5-8);Hombres;2010;7,8
Croacia;Educación superior (nivel 5-8);Hombres;2009;5,2
Italia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2023;14,3
Italia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2022;14,8
Italia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2021;16,3
Italia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2020;15,3
Italia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2019;16,4
Italia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2018;17,2
Italia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2017;18
Italia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2016;17,5
Italia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2015;17
Italia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2014;18,7
Italia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2013;17,3
Italia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2012;15,8
Italia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2011;12,7
Italia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2010;12,4
Italia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2009;12,2
Italia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2023;10
Italia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2022;10,2
Italia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2021;12
Italia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2020;11,8
Italia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2019;12,4
Italia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2018;13,2
Italia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2017;14,3
Italia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2016;14,7
Italia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2015;14,9
Italia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2014;15,5
Italia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2013;15,1
Italia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2012;12,5
Italia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2011;9,5
Italia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2010;9,3
Italia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2009;8,1
Italia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2023;9,2
Italia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2022;9,7
Italia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2021;11
Italia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2020;10,3
Italia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2019;11
Italia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2018;11,7
Italia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2017;12,3
Italia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2016;12,8
Italia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2015;12,6
Italia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2014;13,4
Italia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2013;12,9
Italia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2012;11,5
Italia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2011;9,1
Italia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2010;9,2
Italia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2009;8,6
Italia;Secundaria 2ª etapa (nivel 3-4);Hombres;2023;6,1
Italia;Secundaria 2ª etapa (nivel 3-4);Hombres;2022;6,3
Italia;Secundaria 2ª etapa (nivel 3-4);Hombres;2021;7,8
Italia;Secundaria 2ª etapa (nivel 3-4);Hombres;2020;7,5
Italia;Secundaria 2ª etapa (nivel 3-4);Hombres;2019;8,1
Italia;Secundaria 2ª etapa (nivel 3-4);Hombres;2018;8,9
Italia;Secundaria 2ª etapa (nivel 3-4);Hombres;2017;9,1
Italia;Secundaria 2ª etapa (nivel 3-4);Hombres;2016;9,8
Italia;Secundaria 2ª etapa (nivel 3-4);Hombres;2015;10,5
Italia;Secundaria 2ª etapa (nivel 3-4);Hombres;2014;10,8
Italia;Secundaria 2ª etapa (nivel 3-4);Hombres;2013;10,3
Italia;Secundaria 2ª etapa (nivel 3-4);Hombres;2012;8,9
Italia;Secundaria 2ª etapa (nivel 3-4);Hombres;2011;6,8
Italia;Secundaria 2ª etapa (nivel 3-4);Hombres;2010;6,8
Italia;Secundaria 2ª etapa (nivel 3-4);Hombres;2009;6,2
Italia;Educación superior (nivel 5-8);Mujeres;2023;4,4
Italia;Educación superior (nivel 5-8);Mujeres;2022;4,8
Italia;Educación superior (nivel 5-8);Mujeres;2021;5,7
Italia;Educación superior (nivel 5-8);Mujeres;2020;6,2
Italia;Educación superior (nivel 5-8);Mujeres;2019;6,5
Italia;Educación superior (nivel 5-8);Mujeres;2018;7
Italia;Educación superior (nivel 5-8);Mujeres;2017;7,5
Italia;Educación superior (nivel 5-8);Mujeres;2016;8
Italia;Educación superior (nivel 5-8);Mujeres;2015;8,5
Italia;Educación superior (nivel 5-8);Mujeres;2014;9,2
Italia;Educación superior (nivel 5-8);Mujeres;2013;8,6
Italia;Educación superior (nivel 5-8);Mujeres;2012;7,8
Italia;Educación superior (nivel 5-8);Mujeres;2011;6,6
Italia;Educación superior (nivel 5-8);Mujeres;2010;6,9
Italia;Educación superior (nivel 5-8);Mujeres;2009;6,7
Italia;Educación superior (nivel 5-8);Hombres;2023;3,1
Italia;Educación superior (nivel 5-8);Hombres;2022;3,3
Italia;Educación superior (nivel 5-8);Hombres;2021;4,3
Italia;Educación superior (nivel 5-8);Hombres;2020;4,3
Italia;Educación superior (nivel 5-8);Hombres;2019;4,7
Italia;Educación superior (nivel 5-8);Hombres;2018;4,6
Italia;Educación superior (nivel 5-8);Hombres;2017;5,1
Italia;Educación superior (nivel 5-8);Hombres;2016;5,3
Italia;Educación superior (nivel 5-8);Hombres;2015;5,5
Italia;Educación superior (nivel 5-8);Hombres;2014;6,3
Italia;Educación superior (nivel 5-8);Hombres;2013;5,6
Italia;Educación superior (nivel 5-8);Hombres;2012;5,3
Italia;Educación superior (nivel 5-8);Hombres;2011;4
Italia;Educación superior (nivel 5-8);Hombres;2010;4,4
Italia;Educación superior (nivel 5-8);Hombres;2009;4
Chipre;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2023;6,9
Chipre;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2022;7,9
Chipre;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2021;9,8
Chipre;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2020;7,8
Chipre;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2019;6,7
Chipre;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2018;10,1
Chipre;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2017;11,9
Chipre;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2016;12,5
Chipre;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2015;14,3
Chipre;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2014;12,5
Chipre;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2013;12,7
Chipre;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2012;9,6
Chipre;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2011;5
Chipre;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2010;5,2
Chipre;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2009;5,2
Chipre;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2023;7,1
Chipre;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2022;8,2
Chipre;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2021;7,5
Chipre;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2020;7,1
Chipre;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2019;8,3
Chipre;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2018;9,6
Chipre;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2017;15,6
Chipre;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2016;17,7
Chipre;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2015;21,7
Chipre;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2014;24,4
Chipre;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2013;24,3
Chipre;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2012;16,4
Chipre;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2011;9,4
Chipre;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2010;8,6
Chipre;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2009;6,7
Chipre;Secundaria 2ª etapa (nivel 3-4);Mujeres;2023;6,8
Chipre;Secundaria 2ª etapa (nivel 3-4);Mujeres;2022;9,3
Chipre;Secundaria 2ª etapa (nivel 3-4);Mujeres;2021;9,1
Chipre;Secundaria 2ª etapa (nivel 3-4);Mujeres;2020;8,9
Chipre;Secundaria 2ª etapa (nivel 3-4);Mujeres;2019;9,3
Chipre;Secundaria 2ª etapa (nivel 3-4);Mujeres;2018;9,5
Chipre;Secundaria 2ª etapa (nivel 3-4);Mujeres;2017;11,9
Chipre;Secundaria 2ª etapa (nivel 3-4);Mujeres;2016;16,6
Chipre;Secundaria 2ª etapa (nivel 3-4);Mujeres;2015;16,5
Chipre;Secundaria 2ª etapa (nivel 3-4);Mujeres;2014;17,8
Chipre;Secundaria 2ª etapa (nivel 3-4);Mujeres;2013;17,3
Chipre;Secundaria 2ª etapa (nivel 3-4);Mujeres;2012;11,3
Chipre;Secundaria 2ª etapa (nivel 3-4);Mujeres;2011;9,2
Chipre;Secundaria 2ª etapa (nivel 3-4);Mujeres;2010;7
Chipre;Secundaria 2ª etapa (nivel 3-4);Mujeres;2009;5,8
Chipre;Secundaria 2ª etapa (nivel 3-4);Hombres;2023;6,7
Chipre;Secundaria 2ª etapa (nivel 3-4);Hombres;2022;6,5
Chipre;Secundaria 2ª etapa (nivel 3-4);Hombres;2021;8,5
Chipre;Secundaria 2ª etapa (nivel 3-4);Hombres;2020;8,3
Chipre;Secundaria 2ª etapa (nivel 3-4);Hombres;2019;7,1
Chipre;Secundaria 2ª etapa (nivel 3-4);Hombres;2018;8,4
Chipre;Secundaria 2ª etapa (nivel 3-4);Hombres;2017;11,1
Chipre;Secundaria 2ª etapa (nivel 3-4);Hombres;2016;12,7
Chipre;Secundaria 2ª etapa (nivel 3-4);Hombres;2015;16,6
Chipre;Secundaria 2ª etapa (nivel 3-4);Hombres;2014;18,6
Chipre;Secundaria 2ª etapa (nivel 3-4);Hombres;2013;17,1
Chipre;Secundaria 2ª etapa (nivel 3-4);Hombres;2012;13,9
Chipre;Secundaria 2ª etapa (nivel 3-4);Hombres;2011;8,6
Chipre;Secundaria 2ª etapa (nivel 3-4);Hombres;2010;6
Chipre;Secundaria 2ª etapa (nivel 3-4);Hombres;2009;5,6
Chipre;Educación superior (nivel 5-8);Mujeres;2023;5,7
Chipre;Educación superior (nivel 5-8);Mujeres;2022;6,7
Chipre;Educación superior (nivel 5-8);Mujeres;2021;6,9
Chipre;Educación superior (nivel 5-8);Mujeres;2020;6,9
Chipre;Educación superior (nivel 5-8);Mujeres;2019;7,5
Chipre;Educación superior (nivel 5-8);Mujeres;2018;8
Chipre;Educación superior (nivel 5-8);Mujeres;2017;10,7
Chipre;Educación superior (nivel 5-8);Mujeres;2016;11,5
Chipre;Educación superior (nivel 5-8);Mujeres;2015;13,7
Chipre;Educación superior (nivel 5-8);Mujeres;2014;14,1
Chipre;Educación superior (nivel 5-8);Mujeres;2013;14,4
Chipre;Educación superior (nivel 5-8);Mujeres;2012;11,5
Chipre;Educación superior (nivel 5-8);Mujeres;2011;7,6
Chipre;Educación superior (nivel 5-8);Mujeres;2010;6,6
Chipre;Educación superior (nivel 5-8);Mujeres;2009;5,3
Chipre;Educación superior (nivel 5-8);Hombres;2023;5,2
Chipre;Educación superior (nivel 5-8);Hombres;2022;4,6
Chipre;Educación superior (nivel 5-8);Hombres;2021;5,6
Chipre;Educación superior (nivel 5-8);Hombres;2020;7,2
Chipre;Educación superior (nivel 5-8);Hombres;2019;4,5
Chipre;Educación superior (nivel 5-8);Hombres;2018;7,1
Chipre;Educación superior (nivel 5-8);Hombres;2017;8,6
Chipre;Educación superior (nivel 5-8);Hombres;2016;10
Chipre;Educación superior (nivel 5-8);Hombres;2015;9,9
Chipre;Educación superior (nivel 5-8);Hombres;2014;11,4
Chipre;Educación superior (nivel 5-8);Hombres;2013;11,9
Chipre;Educación superior (nivel 5-8);Hombres;2012;8,8
Chipre;Educación superior (nivel 5-8);Hombres;2011;6,7
Chipre;Educación superior (nivel 5-8);Hombres;2010;4,6
Chipre;Educación superior (nivel 5-8);Hombres;2009;3,7
Letonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2023;13,6
Letonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2022;14,9
Letonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2021;18,4
Letonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2020;18,3
Letonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2019;13,5
Letonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2018;18,1
Letonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2017;21,7
