Países;Sexo/Brecha de género;Niveles de educación;Periodo;Total
España;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2023;10,9
España;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2022;12,6
España;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2021;11,5
España;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2020;11,9
España;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2019;12,6
España;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2018;11,8
España;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2017;12
España;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2016;11,7
España;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2015;11,3
España;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2014;10,3
España;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2013;9,3
España;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2023;5,8
España;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2022;5,7
España;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2021;5,6
España;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2020;6,6
España;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2019;6,6
España;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2018;7,3
España;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2017;7,2
España;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2016;6,8
España;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2015;7,1
España;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2014;6,9
España;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2013;6,7
Francia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2023;46,8
Francia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2022;46,8
Francia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2021;45
Francia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2020;44,5
Francia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2019;44
Francia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2018;44,8
Francia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2017;44,9
Francia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2016;43,9
Francia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2015;45,5
Francia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2014;46,4
Francia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2013;46,9
Francia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2023;67,8
Francia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2022;67,4
Francia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2021;67,3
Francia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2020;64,7
Francia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2019;65,9
Francia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2018;66,4
Francia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2017;65,6
Francia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2016;65,9
Francia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2015;65,3
Francia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2014;64,9
Francia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2013;65,7
Francia;Mujeres;Educación superior (nivel 5-8);2023;83,4
Francia;Mujeres;Educación superior (nivel 5-8);2022;83,2
Francia;Mujeres;Educación superior (nivel 5-8);2021;82,6
Francia;Mujeres;Educación superior (nivel 5-8);2020;80,8
Francia;Mujeres;Educación superior (nivel 5-8);2019;81,5
Francia;Mujeres;Educación superior (nivel 5-8);2018;80,4
Francia;Mujeres;Educación superior (nivel 5-8);2017;80,5
Francia;Mujeres;Educación superior (nivel 5-8);2016;80
Francia;Mujeres;Educación superior (nivel 5-8);2015;79,3
Francia;Mujeres;Educación superior (nivel 5-8);2014;79
Francia;Mujeres;Educación superior (nivel 5-8);2013;79
Francia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2023;60,7
Francia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2022;60,3
Francia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2021;58,9
Francia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2020;60,6
Francia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2019;59,9
Francia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2018;60
Francia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2017;59,5
Francia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2016;57,7
Francia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2015;57,9
Francia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2014;59,4
Francia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2013;61,1
Francia;Hombres;Secundaria 2ª etapa (nivel 3-4);2023;74,7
Francia;Hombres;Secundaria 2ª etapa (nivel 3-4);2022;74,9
Francia;Hombres;Secundaria 2ª etapa (nivel 3-4);2021;74,7
Francia;Hombres;Secundaria 2ª etapa (nivel 3-4);2020;72,9
Francia;Hombres;Secundaria 2ª etapa (nivel 3-4);2019;73,9
Francia;Hombres;Secundaria 2ª etapa (nivel 3-4);2018;74
Francia;Hombres;Secundaria 2ª etapa (nivel 3-4);2017;73,5
Francia;Hombres;Secundaria 2ª etapa (nivel 3-4);2016;73,1
Francia;Hombres;Secundaria 2ª etapa (nivel 3-4);2015;73
Francia;Hombres;Secundaria 2ª etapa (nivel 3-4);2014;72,6
Francia;Hombres;Secundaria 2ª etapa (nivel 3-4);2013;73,2
Francia;Hombres;Educación superior (nivel 5-8);2023;87,1
Francia;Hombres;Educación superior (nivel 5-8);2022;86,8
Francia;Hombres;Educación superior (nivel 5-8);2021;86,4
Francia;Hombres;Educación superior (nivel 5-8);2020;84,8
Francia;Hombres;Educación superior (nivel 5-8);2019;85,6
Francia;Hombres;Educación superior (nivel 5-8);2018;85,9
Francia;Hombres;Educación superior (nivel 5-8);2017;85,9
Francia;Hombres;Educación superior (nivel 5-8);2016;85,4
Francia;Hombres;Educación superior (nivel 5-8);2015;84,1
Francia;Hombres;Educación superior (nivel 5-8);2014;83,5
Francia;Hombres;Educación superior (nivel 5-8);2013;84,3
Francia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2023;13,9
Francia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2022;13,5
Francia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2021;13,9
Francia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2020;16,1
Francia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2019;15,9
Francia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2018;15,2
Francia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2017;14,6
Francia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2016;13,8
Francia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2015;12,4
Francia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2014;13
Francia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2013;14,2
Francia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2023;6,9
Francia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2022;7,5
Francia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2021;7,4
Francia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2020;8,2
Francia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2019;8
Francia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2018;7,6
Francia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2017;7,9
Francia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2016;7,2
Francia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2015;7,7
Francia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2014;7,7
Francia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2013;7,5
Francia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2023;3,7
Francia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2022;3,6
Francia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2021;3,8
Francia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2020;4
Francia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2019;4,1
Francia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2018;5,5
Francia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2017;5,4
Francia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2016;5,4
Francia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2015;4,8
Francia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2014;4,5
Francia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2013;5,3
Croacia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2023;32,1
Croacia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2022;32,9
Croacia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2021;31,6
Croacia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2020;29,4
Croacia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2019;32,4
Croacia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2018;30,3
Croacia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2017;27,3
Croacia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2016;30,9
Croacia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2015;33,3
Croacia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2014;32,1
Croacia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2013;31,5
Croacia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2023;62,9
Croacia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2022;62,1
Croacia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2021;60
Croacia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2020;59,3
Croacia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2019;59,8
Croacia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2018;58,3
Croacia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2017;57,6
Croacia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2016;55,4
Croacia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2015;53,6
Croacia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2014;52,1
Croacia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2013;52,6
Croacia;Mujeres;Educación superior (nivel 5-8);2023;85,9
Croacia;Mujeres;Educación superior (nivel 5-8);2022;84,5
Croacia;Mujeres;Educación superior (nivel 5-8);2021;84,1
Croacia;Mujeres;Educación superior (nivel 5-8);2020;81,7
Croacia;Mujeres;Educación superior (nivel 5-8);2019;80,8
Croacia;Mujeres;Educación superior (nivel 5-8);2018;81
Croacia;Mujeres;Educación superior (nivel 5-8);2017;80,4
Croacia;Mujeres;Educación superior (nivel 5-8);2016;78,7
Croacia;Mujeres;Educación superior (nivel 5-8);2015;78,4
Croacia;Mujeres;Educación superior (nivel 5-8);2014;78,3
Croacia;Mujeres;Educación superior (nivel 5-8);2013;75,1
Croacia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2023;47,2
Croacia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2022;49,2
Croacia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2021;55
Croacia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2020;50,8
Croacia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2019;49,4
Croacia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2018;46,2
Croacia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2017;44,4
Croacia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2016;47,3
Croacia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2015;48,1
Croacia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2014;45,8
Croacia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2013;48,3
Croacia;Hombres;Secundaria 2ª etapa (nivel 3-4);2023;74,2
Croacia;Hombres;Secundaria 2ª etapa (nivel 3-4);2022;75,3
Croacia;Hombres;Secundaria 2ª etapa (nivel 3-4);2021;73,2
Croacia;Hombres;Secundaria 2ª etapa (nivel 3-4);2020;72
Croacia;Hombres;Secundaria 2ª etapa (nivel 3-4);2019;72,3
Croacia;Hombres;Secundaria 2ª etapa (nivel 3-4);2018;71
Croacia;Hombres;Secundaria 2ª etapa (nivel 3-4);2017;69,6
Croacia;Hombres;Secundaria 2ª etapa (nivel 3-4);2016;65,9
Croacia;Hombres;Secundaria 2ª etapa (nivel 3-4);2015;64,9
Croacia;Hombres;Secundaria 2ª etapa (nivel 3-4);2014;64,1
Croacia;Hombres;Secundaria 2ª etapa (nivel 3-4);2013;61,1
Croacia;Hombres;Educación superior (nivel 5-8);2023;87,5
Croacia;Hombres;Educación superior (nivel 5-8);2022;85
Croacia;Hombres;Educación superior (nivel 5-8);2021;84,1
Croacia;Hombres;Educación superior (nivel 5-8);2020;85,7
Croacia;Hombres;Educación superior (nivel 5-8);2019;83,3
Croacia;Hombres;Educación superior (nivel 5-8);2018;82,2
Croacia;Hombres;Educación superior (nivel 5-8);2017;82,9
Croacia;Hombres;Educación superior (nivel 5-8);2016;81
Croacia;Hombres;Educación superior (nivel 5-8);2015;79
Croacia;Hombres;Educación superior (nivel 5-8);2014;78,4
Croacia;Hombres;Educación superior (nivel 5-8);2013;76,5
Croacia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2023;15,1
Croacia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2022;16,3
Croacia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2021;23,4
Croacia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2020;21,4
Croacia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2019;17
Croacia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2018;15,9
Croacia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2017;17,1
Croacia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2016;16,4
Croacia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2015;14,8
Croacia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2014;13,7
Croacia;Brecha de género (hombres - mujeres);Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2013;16,8
Croacia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2023;11,3
Croacia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2022;13,2
Croacia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2021;13,2
Croacia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2020;12,7
Croacia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2019;12,5
Croacia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2018;12,7
Croacia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2017;12
Croacia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2016;10,5
Croacia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2015;11,3
Croacia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2014;12
Croacia;Brecha de género (hombres - mujeres);Secundaria 2ª etapa (nivel 3-4);2013;8,5
Croacia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2023;1,6
Croacia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2022;0,5
Croacia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2021;0
Croacia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2020;4
Croacia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2019;2,5
Croacia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2018;1,2
Croacia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2017;2,5
Croacia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2016;2,3
Croacia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2015;0,6
Croacia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2014;0,1
Croacia;Brecha de género (hombres - mujeres);Educación superior (nivel 5-8);2013;1,4
Italia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2023;36,5
Italia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2022;35,7
Italia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2021;34,3
Italia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2020;34,2
Italia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2019;35,8
Italia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2018;35,6
Italia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2017;35,1
Italia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2016;34,7
Italia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2015;34,1
Italia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2014;33,7
Italia;Mujeres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2013;33,7
Italia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2023;58,1
Italia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2022;57,4
Italia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2021;55,5
Italia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2020;55,6
Italia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2019;57
Italia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2018;56,3
Italia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2017;56
Italia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2016;55,8
Italia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2015;55,2
Italia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2014;55,5
Italia;Mujeres;Secundaria 2ª etapa (nivel 3-4);2013;55,4
Italia;Mujeres;Educación superior (nivel 5-8);2023;78,8
Italia;Mujeres;Educación superior (nivel 5-8);2022;77,7
Italia;Mujeres;Educación superior (nivel 5-8);2021;76,4
Italia;Mujeres;Educación superior (nivel 5-8);2020;74,6
Italia;Mujeres;Educación superior (nivel 5-8);2019;75,8
Italia;Mujeres;Educación superior (nivel 5-8);2018;75,4
Italia;Mujeres;Educación superior (nivel 5-8);2017;74,7
Italia;Mujeres;Educación superior (nivel 5-8);2016;73,3
Italia;Mujeres;Educación superior (nivel 5-8);2015;71,7
Italia;Mujeres;Educación superior (nivel 5-8);2014;71,2
Italia;Mujeres;Educación superior (nivel 5-8);2013;71,6
Italia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2023;68,3
Italia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2022;67,5
Italia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2021;65,2
Italia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2020;65,4
Italia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2019;66,6
Italia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2018;66,3
Italia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2017;65,4
Italia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2016;64,5
Italia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2015;63,5
Italia;Hombres;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);2014;62,8
