Sexo;Países;Niveles de educación;Grupos de edad;Periodo;Total
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2023;15
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2022;11,5
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2021;12,2
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2020;13,3
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2019;10,6
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2018;11,2
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2017;12
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2016;13,3
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2015;18,3
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2014;20,1
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2013;24,4
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2012;26,5
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2011;27,9
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2010;26,4
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2009;24,1
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2023;7,9
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2022;8,2
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2021;6,8
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2020;6,6
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2019;6,4
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2018;6,1
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2017;8,3
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2016;9,4
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2015;13,6
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2014;12
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2013;15,8
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2012;18,2
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2011;17,7
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2010;15,5
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2009;13,7
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2023;..
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2022;..
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2021;..
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2020;..
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2019;..
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2018;..
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2017;..
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2016;..
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2015;..
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2014;..
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2013;..
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2012;..
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2011;..
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2010;..
Mujeres;Hungría;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2009;..
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2023;9
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2022;8
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2021;13,1
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2020;13,5
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2019;8
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2018;7,5
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2017;10,8
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2016;12,3
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2015;13,1
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2014;18,4
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2013;26,3
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2012;25,1
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2011;22,9
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2010;23,4
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2009;21,2
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2023;4
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2022;3,1
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2021;4,1
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2020;4,2
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2019;3,1
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2018;3,7
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2017;3,8
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2016;4,6
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2015;6,8
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2014;7,5
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2013;9,7
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2012;9,9
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2011;10,7
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2010;10,2
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2009;8,8
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2023;2,7
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2022;2,6
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2021;3,1
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2020;2,9
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2019;2,2
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2018;3
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2017;3,5
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2016;3,9
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2015;4,8
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2014;5,6
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2013;7,1
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2012;8,2
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2011;8,9
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2010;8,1
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2009;7,4
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2023;4,8
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2022;..
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2021;..
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2020;..
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2019;..
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2018;..
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2017;6,9
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2016;..
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2015;6,9
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2014;..
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2013;..
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2012;..
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2011;..
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2010;..
Mujeres;Hungría;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2009;..
Mujeres;Hungría;Educación superior (nivel 5-8);De 15 a 24 años;2023;..
Mujeres;Hungría;Educación superior (nivel 5-8);De 15 a 24 años;2022;..
Mujeres;Hungría;Educación superior (nivel 5-8);De 15 a 24 años;2021;13,8
Mujeres;Hungría;Educación superior (nivel 5-8);De 15 a 24 años;2020;..
Mujeres;Hungría;Educación superior (nivel 5-8);De 15 a 24 años;2019;..
Mujeres;Hungría;Educación superior (nivel 5-8);De 15 a 24 años;2018;..
Mujeres;Hungría;Educación superior (nivel 5-8);De 15 a 24 años;2017;..
Mujeres;Hungría;Educación superior (nivel 5-8);De 15 a 24 años;2016;..
Mujeres;Hungría;Educación superior (nivel 5-8);De 15 a 24 años;2015;..
Mujeres;Hungría;Educación superior (nivel 5-8);De 15 a 24 años;2014;15,9
Mujeres;Hungría;Educación superior (nivel 5-8);De 15 a 24 años;2013;18,3
Mujeres;Hungría;Educación superior (nivel 5-8);De 15 a 24 años;2012;21,4
Mujeres;Hungría;Educación superior (nivel 5-8);De 15 a 24 años;2011;18,9
Mujeres;Hungría;Educación superior (nivel 5-8);De 15 a 24 años;2010;19,7
Mujeres;Hungría;Educación superior (nivel 5-8);De 15 a 24 años;2009;19,9
Mujeres;Hungría;Educación superior (nivel 5-8);De 25 a 49 años;2023;1,6
Mujeres;Hungría;Educación superior (nivel 5-8);De 25 a 49 años;2022;1,5
Mujeres;Hungría;Educación superior (nivel 5-8);De 25 a 49 años;2021;1,7
Mujeres;Hungría;Educación superior (nivel 5-8);De 25 a 49 años;2020;2,3
Mujeres;Hungría;Educación superior (nivel 5-8);De 25 a 49 años;2019;1,7
Mujeres;Hungría;Educación superior (nivel 5-8);De 25 a 49 años;2018;1,7
Mujeres;Hungría;Educación superior (nivel 5-8);De 25 a 49 años;2017;1,6
Mujeres;Hungría;Educación superior (nivel 5-8);De 25 a 49 años;2016;1,7
Mujeres;Hungría;Educación superior (nivel 5-8);De 25 a 49 años;2015;2,7
Mujeres;Hungría;Educación superior (nivel 5-8);De 25 a 49 años;2014;3,3
Mujeres;Hungría;Educación superior (nivel 5-8);De 25 a 49 años;2013;4
Mujeres;Hungría;Educación superior (nivel 5-8);De 25 a 49 años;2012;4,2
Mujeres;Hungría;Educación superior (nivel 5-8);De 25 a 49 años;2011;4
Mujeres;Hungría;Educación superior (nivel 5-8);De 25 a 49 años;2010;4,3
Mujeres;Hungría;Educación superior (nivel 5-8);De 25 a 49 años;2009;3,9
Mujeres;Hungría;Educación superior (nivel 5-8);De 50 a 59 años;2023;..
Mujeres;Hungría;Educación superior (nivel 5-8);De 50 a 59 años;2022;..
Mujeres;Hungría;Educación superior (nivel 5-8);De 50 a 59 años;2021;..
Mujeres;Hungría;Educación superior (nivel 5-8);De 50 a 59 años;2020;..
Mujeres;Hungría;Educación superior (nivel 5-8);De 50 a 59 años;2019;..
Mujeres;Hungría;Educación superior (nivel 5-8);De 50 a 59 años;2018;..
Mujeres;Hungría;Educación superior (nivel 5-8);De 50 a 59 años;2017;..
Mujeres;Hungría;Educación superior (nivel 5-8);De 50 a 59 años;2016;..
Mujeres;Hungría;Educación superior (nivel 5-8);De 50 a 59 años;2015;..
Mujeres;Hungría;Educación superior (nivel 5-8);De 50 a 59 años;2014;..
Mujeres;Hungría;Educación superior (nivel 5-8);De 50 a 59 años;2013;3,1
Mujeres;Hungría;Educación superior (nivel 5-8);De 50 a 59 años;2012;3,5
Mujeres;Hungría;Educación superior (nivel 5-8);De 50 a 59 años;2011;3,3
Mujeres;Hungría;Educación superior (nivel 5-8);De 50 a 59 años;2010;..
Mujeres;Hungría;Educación superior (nivel 5-8);De 50 a 59 años;2009;..
Mujeres;Hungría;Educación superior (nivel 5-8);De 60 a 64 años;2023;..
Mujeres;Hungría;Educación superior (nivel 5-8);De 60 a 64 años;2022;..
Mujeres;Hungría;Educación superior (nivel 5-8);De 60 a 64 años;2021;..
Mujeres;Hungría;Educación superior (nivel 5-8);De 60 a 64 años;2020;..
Mujeres;Hungría;Educación superior (nivel 5-8);De 60 a 64 años;2019;..
Mujeres;Hungría;Educación superior (nivel 5-8);De 60 a 64 años;2018;..
Mujeres;Hungría;Educación superior (nivel 5-8);De 60 a 64 años;2017;..
Mujeres;Hungría;Educación superior (nivel 5-8);De 60 a 64 años;2016;..
Mujeres;Hungría;Educación superior (nivel 5-8);De 60 a 64 años;2015;..
Mujeres;Hungría;Educación superior (nivel 5-8);De 60 a 64 años;2014;..
Mujeres;Hungría;Educación superior (nivel 5-8);De 60 a 64 años;2013;..
Mujeres;Hungría;Educación superior (nivel 5-8);De 60 a 64 años;2012;..
Mujeres;Hungría;Educación superior (nivel 5-8);De 60 a 64 años;2011;..
Mujeres;Hungría;Educación superior (nivel 5-8);De 60 a 64 años;2010;..
Mujeres;Hungría;Educación superior (nivel 5-8);De 60 a 64 años;2009;..
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2023;..
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2022;..
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2021;..
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2020;..
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2019;23,2
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2018;..
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2017;22,8
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2016;28,1
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2015;29,9
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2014;28,8
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2013;24,6
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2012;33,2
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2011;27,8
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2010;24,7
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2009;23,3
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2023;..
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2022;..
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2021;3,2
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2020;7,5
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2019;5,9
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2018;6
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2017;9
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2016;10,6
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2015;10,4
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2014;7,7
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2013;10,8
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2012;10,1
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2011;10,2
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2010;9,8
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2009;10,2
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2023;..
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2022;..
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2021;9,1
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2020;9,5
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2019;..
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2018;..
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2017;..
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2016;7,8
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2015;..
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2014;7,3
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2013;7
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2012;9
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2011;9,1
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2010;9,8
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2009;..
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2023;..
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2022;..
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2021;..
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2020;..
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2019;..
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2018;..
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2017;..
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2016;..
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2015;..
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2014;..
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2013;..
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2012;..
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2011;..
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2010;..
Mujeres;Malta;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2009;..
Mujeres;Malta;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2023;..
Mujeres;Malta;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2022;8,9
Mujeres;Malta;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2021;5,7
Mujeres;Malta;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2020;..
Mujeres;Malta;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2019;7,2
Mujeres;Malta;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2018;6
Mujeres;Malta;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2017;9,4
Mujeres;Malta;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2016;9,1
Mujeres;Malta;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2015;5,5
Mujeres;Malta;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2014;5,4
Mujeres;Malta;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2013;6,6
Mujeres;Malta;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2012;10,6
Mujeres;Malta;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2011;10,3
Mujeres;Malta;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2010;10,3
Mujeres;Malta;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2009;7,9
Mujeres;Malta;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2023;..
Mujeres;Malta;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2022;2,6
Mujeres;Malta;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2021;3,3
Mujeres;Malta;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2020;4
Mujeres;Malta;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2019;4,3
Mujeres;Malta;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2018;2,5
Mujeres;Malta;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2017;1,6
Mujeres;Malta;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2016;2,2
Mujeres;Malta;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2015;2,7
Mujeres;Malta;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2014;2,6
Mujeres;Malta;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2013;3,1
Mujeres;Malta;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2012;3,7
Mujeres;Malta;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2011;4,7
Mujeres;Malta;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2010;4,3
Mujeres;Malta;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2009;5,5
Mujeres;Malta;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2023;..
Mujeres;Malta;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2022;..
Mujeres;Malta;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2021;..
