Países;Sexo/Brecha de género;Grupos de edad;Periodo;Total
República Eslovaca;Brecha de género (mujeres - hombres);25 y más años;2020;1
República Eslovaca;Brecha de género (mujeres - hombres);25 y más años;2019;0,4
República Eslovaca;Brecha de género (mujeres - hombres);25 y más años;2018;1,1
República Eslovaca;Brecha de género (mujeres - hombres);25 y más años;2017;0,8
República Eslovaca;Brecha de género (mujeres - hombres);25 y más años;2016;2,2
República Eslovaca;Brecha de género (mujeres - hombres);25 y más años;2015;3,2
República Eslovaca;Brecha de género (mujeres - hombres);25 y más años;2014;1,5
República Eslovaca;Brecha de género (mujeres - hombres);25 y más años;2013;1,7
República Eslovaca;Brecha de género (mujeres - hombres);25 y más años;2012;2,1
República Eslovaca;Brecha de género (mujeres - hombres);25 y más años;2011;0,8
República Eslovaca;Brecha de género (mujeres - hombres);25 y más años;2010;1,4
República Eslovaca;Brecha de género (mujeres - hombres);25 y más años;2009;2,3
Finlandia;Mujeres;Menos de 25 años;2023;15,4
Finlandia;Mujeres;Menos de 25 años;2022;14
Finlandia;Mujeres;Menos de 25 años;2021;16,4
Finlandia;Mujeres;Menos de 25 años;2020;19,2
Finlandia;Mujeres;Menos de 25 años;2019;15,9
Finlandia;Mujeres;Menos de 25 años;2018;17
Finlandia;Mujeres;Menos de 25 años;2017;19,1
Finlandia;Mujeres;Menos de 25 años;2016;18,9
Finlandia;Mujeres;Menos de 25 años;2015;19,1
Finlandia;Mujeres;Menos de 25 años;2014;17,9
Finlandia;Mujeres;Menos de 25 años;2013;17,4
Finlandia;Mujeres;Menos de 25 años;2012;18,2
Finlandia;Mujeres;Menos de 25 años;2011;18,4
Finlandia;Mujeres;Menos de 25 años;2010;19,4
Finlandia;Mujeres;Menos de 25 años;2009;18,6
Finlandia;Mujeres;25 y más años;2023;5,2
Finlandia;Mujeres;25 y más años;2022;5,4
Finlandia;Mujeres;25 y más años;2021;5,8
Finlandia;Mujeres;25 y más años;2020;5,8
Finlandia;Mujeres;25 y más años;2019;4,9
Finlandia;Mujeres;25 y más años;2018;5,8
Finlandia;Mujeres;25 y más años;2017;6,7
Finlandia;Mujeres;25 y más años;2016;6,9
Finlandia;Mujeres;25 y más años;2015;7,1
Finlandia;Mujeres;25 y más años;2014;6,4
Finlandia;Mujeres;25 y más años;2013;6,1
Finlandia;Mujeres;25 y más años;2012;5,5
Finlandia;Mujeres;25 y más años;2011;5,6
Finlandia;Mujeres;25 y más años;2010;6
Finlandia;Mujeres;25 y más años;2009;5,9
Finlandia;Hombres;Menos de 25 años;2023;16,9
Finlandia;Hombres;Menos de 25 años;2022;14,4
Finlandia;Hombres;Menos de 25 años;2021;17,8
Finlandia;Hombres;Menos de 25 años;2020;22,8
Finlandia;Hombres;Menos de 25 años;2019;19,5
Finlandia;Hombres;Menos de 25 años;2018;17,7
Finlandia;Hombres;Menos de 25 años;2017;20,8
Finlandia;Hombres;Menos de 25 años;2016;22,1
Finlandia;Hombres;Menos de 25 años;2015;26
Finlandia;Hombres;Menos de 25 años;2014;23,2
Finlandia;Hombres;Menos de 25 años;2013;23,9
Finlandia;Hombres;Menos de 25 años;2012;20,8
Finlandia;Hombres;Menos de 25 años;2011;22,2
Finlandia;Hombres;Menos de 25 años;2010;24,4
Finlandia;Hombres;Menos de 25 años;2009;24,8
Finlandia;Hombres;25 y más años;2023;6,8
Finlandia;Hombres;25 y más años;2022;6,2
Finlandia;Hombres;25 y más años;2021;7
Finlandia;Hombres;25 y más años;2020;6,2
Finlandia;Hombres;25 y más años;2019;5,7
Finlandia;Hombres;25 y más años;2018;6,5
Finlandia;Hombres;25 y más años;2017;7,6
Finlandia;Hombres;25 y más años;2016;7,7
Finlandia;Hombres;25 y más años;2015;8,2
Finlandia;Hombres;25 y más años;2014;7,7
Finlandia;Hombres;25 y más años;2013;7,1
Finlandia;Hombres;25 y más años;2012;6,9
Finlandia;Hombres;25 y más años;2011;7
Finlandia;Hombres;25 y más años;2010;7,4
Finlandia;Hombres;25 y más años;2009;7,1
Finlandia;Brecha de género (mujeres - hombres);Menos de 25 años;2023;-1,5
Finlandia;Brecha de género (mujeres - hombres);Menos de 25 años;2022;-0,4
Finlandia;Brecha de género (mujeres - hombres);Menos de 25 años;2021;-1,4
Finlandia;Brecha de género (mujeres - hombres);Menos de 25 años;2020;-3,6
Finlandia;Brecha de género (mujeres - hombres);Menos de 25 años;2019;-3,6
Finlandia;Brecha de género (mujeres - hombres);Menos de 25 años;2018;-0,7
Finlandia;Brecha de género (mujeres - hombres);Menos de 25 años;2017;-1,7
Finlandia;Brecha de género (mujeres - hombres);Menos de 25 años;2016;-3,2
Finlandia;Brecha de género (mujeres - hombres);Menos de 25 años;2015;-6,9
Finlandia;Brecha de género (mujeres - hombres);Menos de 25 años;2014;-5,3
Finlandia;Brecha de género (mujeres - hombres);Menos de 25 años;2013;-6,5
Finlandia;Brecha de género (mujeres - hombres);Menos de 25 años;2012;-2,6
Finlandia;Brecha de género (mujeres - hombres);Menos de 25 años;2011;-3,8
Finlandia;Brecha de género (mujeres - hombres);Menos de 25 años;2010;-5
Finlandia;Brecha de género (mujeres - hombres);Menos de 25 años;2009;-6,2
Finlandia;Brecha de género (mujeres - hombres);25 y más años;2023;-1,6
Finlandia;Brecha de género (mujeres - hombres);25 y más años;2022;-0,8
Finlandia;Brecha de género (mujeres - hombres);25 y más años;2021;-1,2
Finlandia;Brecha de género (mujeres - hombres);25 y más años;2020;-0,4
Finlandia;Brecha de género (mujeres - hombres);25 y más años;2019;-0,8
Finlandia;Brecha de género (mujeres - hombres);25 y más años;2018;-0,7
Finlandia;Brecha de género (mujeres - hombres);25 y más años;2017;-0,9
Finlandia;Brecha de género (mujeres - hombres);25 y más años;2016;-0,8
Finlandia;Brecha de género (mujeres - hombres);25 y más años;2015;-1,1
Finlandia;Brecha de género (mujeres - hombres);25 y más años;2014;-1,3
Finlandia;Brecha de género (mujeres - hombres);25 y más años;2013;-1
Finlandia;Brecha de género (mujeres - hombres);25 y más años;2012;-1,4
Finlandia;Brecha de género (mujeres - hombres);25 y más años;2011;-1,4
Finlandia;Brecha de género (mujeres - hombres);25 y más años;2010;-1,4
Finlandia;Brecha de género (mujeres - hombres);25 y más años;2009;-1,2
Suecia;Mujeres;Menos de 25 años;2023;21,6
Suecia;Mujeres;Menos de 25 años;2022;23,5
Suecia;Mujeres;Menos de 25 años;2021;24,1
Suecia;Mujeres;Menos de 25 años;2020;22,5
Suecia;Mujeres;Menos de 25 años;2019;19,1
Suecia;Mujeres;Menos de 25 años;2018;15,9
Suecia;Mujeres;Menos de 25 años;2017;16,4
Suecia;Mujeres;Menos de 25 años;2016;16,8
Suecia;Mujeres;Menos de 25 años;2015;19,1
Suecia;Mujeres;Menos de 25 años;2014;21
Suecia;Mujeres;Menos de 25 años;2013;21,8
Suecia;Mujeres;Menos de 25 años;2012;21,8
Suecia;Mujeres;Menos de 25 años;2011;21,8
Suecia;Mujeres;Menos de 25 años;2010;23,1
Suecia;Mujeres;Menos de 25 años;2009;23,3
Suecia;Mujeres;25 y más años;2023;6,1
Suecia;Mujeres;25 y más años;2022;5,9
Suecia;Mujeres;25 y más años;2021;7,2
Suecia;Mujeres;25 y más años;2020;6,8
Suecia;Mujeres;25 y más años;2019;5,5
Suecia;Mujeres;25 y más años;2018;5,1
Suecia;Mujeres;25 y más años;2017;5,2
Suecia;Mujeres;25 y más años;2016;5,3
Suecia;Mujeres;25 y más años;2015;5,7
Suecia;Mujeres;25 y más años;2014;5,8
Suecia;Mujeres;25 y más años;2013;5,9
Suecia;Mujeres;25 y más años;2012;5,7
Suecia;Mujeres;25 y más años;2011;5,7
Suecia;Mujeres;25 y más años;2010;6,4
Suecia;Mujeres;25 y más años;2009;5,8
Suecia;Hombres;Menos de 25 años;2023;22,5
Suecia;Hombres;Menos de 25 años;2022;20,1
Suecia;Hombres;Menos de 25 años;2021;25,3
Suecia;Hombres;Menos de 25 años;2020;24,4
Suecia;Hombres;Menos de 25 años;2019;19,6
Suecia;Hombres;Menos de 25 años;2018;17,7
Suecia;Hombres;Menos de 25 años;2017;17,8
Suecia;Hombres;Menos de 25 años;2016;19,7
Suecia;Hombres;Menos de 25 años;2015;20,4
Suecia;Hombres;Menos de 25 años;2014;23,4
Suecia;Hombres;Menos de 25 años;2013;23,9
Suecia;Hombres;Menos de 25 años;2012;24,1
Suecia;Hombres;Menos de 25 años;2011;22,4
Suecia;Hombres;Menos de 25 años;2010;25,1
Suecia;Hombres;Menos de 25 años;2009;25,5
Suecia;Hombres;25 y más años;2023;5,4
Suecia;Hombres;25 y más años;2022;5,3
Suecia;Hombres;25 y más años;2021;6,5
Suecia;Hombres;25 y más años;2020;6,6
Suecia;Hombres;25 y más años;2019;5,2
Suecia;Hombres;25 y más años;2018;5,2
Suecia;Hombres;25 y más años;2017;5,7
Suecia;Hombres;25 y más años;2016;5,8
Suecia;Hombres;25 y más años;2015;6
Suecia;Hombres;25 y más años;2014;6,2
Suecia;Hombres;25 y más años;2013;6,1
Suecia;Hombres;25 y más años;2012;6,1
Suecia;Hombres;25 y más años;2011;5,9
Suecia;Hombres;25 y más años;2010;6,5
Suecia;Hombres;25 y más años;2009;6,4
Suecia;Brecha de género (mujeres - hombres);Menos de 25 años;2023;-0,9
Suecia;Brecha de género (mujeres - hombres);Menos de 25 años;2022;3,4
Suecia;Brecha de género (mujeres - hombres);Menos de 25 años;2021;-1,2
Suecia;Brecha de género (mujeres - hombres);Menos de 25 años;2020;-1,9
Suecia;Brecha de género (mujeres - hombres);Menos de 25 años;2019;-0,5
Suecia;Brecha de género (mujeres - hombres);Menos de 25 años;2018;-1,8
Suecia;Brecha de género (mujeres - hombres);Menos de 25 años;2017;-1,4
Suecia;Brecha de género (mujeres - hombres);Menos de 25 años;2016;-2,9
Suecia;Brecha de género (mujeres - hombres);Menos de 25 años;2015;-1,3
Suecia;Brecha de género (mujeres - hombres);Menos de 25 años;2014;-2,4
Suecia;Brecha de género (mujeres - hombres);Menos de 25 años;2013;-2,1
Suecia;Brecha de género (mujeres - hombres);Menos de 25 años;2012;-2,3
Suecia;Brecha de género (mujeres - hombres);Menos de 25 años;2011;-0,6
Suecia;Brecha de género (mujeres - hombres);Menos de 25 años;2010;-2
Suecia;Brecha de género (mujeres - hombres);Menos de 25 años;2009;-2,2
Suecia;Brecha de género (mujeres - hombres);25 y más años;2023;0,7
Suecia;Brecha de género (mujeres - hombres);25 y más años;2022;0,6
Suecia;Brecha de género (mujeres - hombres);25 y más años;2021;0,7
Suecia;Brecha de género (mujeres - hombres);25 y más años;2020;0,2
Suecia;Brecha de género (mujeres - hombres);25 y más años;2019;0,3
Suecia;Brecha de género (mujeres - hombres);25 y más años;2018;-0,1
Suecia;Brecha de género (mujeres - hombres);25 y más años;2017;-0,5
Suecia;Brecha de género (mujeres - hombres);25 y más años;2016;-0,5
Suecia;Brecha de género (mujeres - hombres);25 y más años;2015;-0,3
Suecia;Brecha de género (mujeres - hombres);25 y más años;2014;-0,4
Suecia;Brecha de género (mujeres - hombres);25 y más años;2013;-0,2
Suecia;Brecha de género (mujeres - hombres);25 y más años;2012;-0,4
Suecia;Brecha de género (mujeres - hombres);25 y más años;2011;-0,2
Suecia;Brecha de género (mujeres - hombres);25 y más años;2010;-0,1
Suecia;Brecha de género (mujeres - hombres);25 y más años;2009;-0,6
Reino Unido;Mujeres;Menos de 25 años;2023;..
Reino Unido;Mujeres;Menos de 25 años;2022;..
Reino Unido;Mujeres;Menos de 25 años;2021;..
Reino Unido;Mujeres;Menos de 25 años;2020;..
Reino Unido;Mujeres;Menos de 25 años;2019;9,2
Reino Unido;Mujeres;Menos de 25 años;2018;10,3
Reino Unido;Mujeres;Menos de 25 años;2017;10,6
Reino Unido;Mujeres;Menos de 25 años;2016;11,1
Reino Unido;Mujeres;Menos de 25 años;2015;12,9
Reino Unido;Mujeres;Menos de 25 años;2014;14,8
Reino Unido;Mujeres;Menos de 25 años;2013;18,1
Reino Unido;Mujeres;Menos de 25 años;2012;18,2
Reino Unido;Mujeres;Menos de 25 años;2011;18,5
Reino Unido;Mujeres;Menos de 25 años;2010;17,6
Reino Unido;Mujeres;Menos de 25 años;2009;16,1
Reino Unido;Mujeres;25 y más años;2023;..
Reino Unido;Mujeres;25 y más años;2022;..
Reino Unido;Mujeres;25 y más años;2021;..
Reino Unido;Mujeres;25 y más años;2020;..
Reino Unido;Mujeres;25 y más años;2019;2,7
Reino Unido;Mujeres;25 y más años;2018;3
Reino Unido;Mujeres;25 y más años;2017;3,3
Reino Unido;Mujeres;25 y más años;2016;3,7
Reino Unido;Mujeres;25 y más años;2015;3,9
Reino Unido;Mujeres;25 y más años;2014;4,4
Reino Unido;Mujeres;25 y más años;2013;5,2
Reino Unido;Mujeres;25 y más años;2012;5,5
Reino Unido;Mujeres;25 y más años;2011;5,4
Reino Unido;Mujeres;25 y más años;2010;5
Reino Unido;Mujeres;25 y más años;2009;4,7
Reino Unido;Hombres;Menos de 25 años;2023;..
Reino Unido;Hombres;Menos de 25 años;2022;..
Reino Unido;Hombres;Menos de 25 años;2021;..
Reino Unido;Hombres;Menos de 25 años;2020;..
Reino Unido;Hombres;Menos de 25 años;2019;13
Reino Unido;Hombres;Menos de 25 años;2018;12,2
Reino Unido;Hombres;Menos de 25 años;2017;13,5
Reino Unido;Hombres;Menos de 25 años;2016;14,8
Reino Unido;Hombres;Menos de 25 años;2015;16,2
Reino Unido;Hombres;Menos de 25 años;2014;18,9
Reino Unido;Hombres;Menos de 25 años;2013;23
Reino Unido;Hombres;Menos de 25 años;2012;23,9
Reino Unido;Hombres;Menos de 25 años;2011;23,8
Reino Unido;Hombres;Menos de 25 años;2010;22
Reino Unido;Hombres;Menos de 25 años;2009;21,9
Reino Unido;Hombres;25 y más años;2023;..
Reino Unido;Hombres;25 y más años;2022;..
Reino Unido;Hombres;25 y más años;2021;..
Reino Unido;Hombres;25 y más años;2020;..
Reino Unido;Hombres;25 y más años;2019;2,7
Reino Unido;Hombres;25 y más años;2018;2,9
Reino Unido;Hombres;25 y más años;2017;3,1
Reino Unido;Hombres;25 y más años;2016;3,5
Reino Unido;Hombres;25 y más años;2015;3,8
Reino Unido;Hombres;25 y más años;2014;4,4
Reino Unido;Hombres;25 y más años;2013;5,6
Reino Unido;Hombres;25 y más años;2012;5,8
Reino Unido;Hombres;25 y más años;2011;6,2
Reino Unido;Hombres;25 y más años;2010;6,4
Reino Unido;Hombres;25 y más años;2009;6,3
Reino Unido;Brecha de género (mujeres - hombres);Menos de 25 años;2023;..
Reino Unido;Brecha de género (mujeres - hombres);Menos de 25 años;2022;..
Reino Unido;Brecha de género (mujeres - hombres);Menos de 25 años;2021;..
Reino Unido;Brecha de género (mujeres - hombres);Menos de 25 años;2020;..
Reino Unido;Brecha de género (mujeres - hombres);Menos de 25 años;2019;-3,8
Reino Unido;Brecha de género (mujeres - hombres);Menos de 25 años;2018;-1,9
Reino Unido;Brecha de género (mujeres - hombres);Menos de 25 años;2017;-2,9
Reino Unido;Brecha de género (mujeres - hombres);Menos de 25 años;2016;-3,7
Reino Unido;Brecha de género (mujeres - hombres);Menos de 25 años;2015;-3,3
Reino Unido;Brecha de género (mujeres - hombres);Menos de 25 años;2014;-4,1
Reino Unido;Brecha de género (mujeres - hombres);Menos de 25 años;2013;-4,9
Reino Unido;Brecha de género (mujeres - hombres);Menos de 25 años;2012;-5,7
Reino Unido;Brecha de género (mujeres - hombres);Menos de 25 años;2011;-5,3
Reino Unido;Brecha de género (mujeres - hombres);Menos de 25 años;2010;-4,4
Reino Unido;Brecha de género (mujeres - hombres);Menos de 25 años;2009;-5,8
Reino Unido;Brecha de género (mujeres - hombres);25 y más años;2023;..
Reino Unido;Brecha de género (mujeres - hombres);25 y más años;2022;..
Reino Unido;Brecha de género (mujeres - hombres);25 y más años;2021;..
Reino Unido;Brecha de género (mujeres - hombres);25 y más años;2020;..
Reino Unido;Brecha de género (mujeres - hombres);25 y más años;2019;0
Reino Unido;Brecha de género (mujeres - hombres);25 y más años;2018;0,1
Reino Unido;Brecha de género (mujeres - hombres);25 y más años;2017;0,2
Reino Unido;Brecha de género (mujeres - hombres);25 y más años;2016;0,2
Reino Unido;Brecha de género (mujeres - hombres);25 y más años;2015;0,1
Reino Unido;Brecha de género (mujeres - hombres);25 y más años;2014;0
Reino Unido;Brecha de género (mujeres - hombres);25 y más años;2013;-0,4
Reino Unido;Brecha de género (mujeres - hombres);25 y más años;2012;-0,3
Reino Unido;Brecha de género (mujeres - hombres);25 y más años;2011;-0,8
Reino Unido;Brecha de género (mujeres - hombres);25 y más años;2010;-1,4
Reino Unido;Brecha de género (mujeres - hombres);25 y más años;2009;-1,6
